NUMERO_MANDATO;BENEFICIARIO;PARTITA_IVA_O_CF;IMPORTO;ATTO_DI_IMPEGNO;DIREZIONE_SERVIZIO_RESP_PROC;DOCUMENTO
018915;EDILPOINT S.R.L.;01893700979;1933,65;DD/11/011414;SUP.TECN.QUART.E IMP.SPOR;FATTURA
017228;EDIMEDIA S.R.L;03816160489;499,99;DD/12/003180;GEST.CANALI COMUNICAZ;FATTURA
017353;EDIMEDIA S.R.L;03816160489;1089;DD/12/005343;GEST.CANALI COMUNICAZ;FATTURA
016733;EDIMEDIA S.R.L;03816160489;1452;DD/12/002042;GEST.CANALI COMUNICAZ;FATTURA
016735;EDIMEDIA S.R.L;03816160489;500;DD/12/003180;GEST.CANALI COMUNICAZ;FATTURA
016735;EDIMEDIA S.R.L;03816160489;500;DD/12/003180;GEST.CANALI COMUNICAZ;FATTURA
023473;EDISIMPRESA EDILE DI MUCA ARBEN;02206270486;1955,36;DD/12/007573;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;480,41;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;491,38;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;647,75;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;306,67;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;389,21;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;14,59;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;399,14;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;539,08;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;549,16;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;320,49;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;490,7;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;527,11;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;472,04;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;289,72;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;391,45;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;554,37;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;698,16;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;413,13;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;581,25;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016029;EDISON ENERGIA;08526440154;341;DD/12/005471;SERV.GEST. E MANUT. (EX);FATTURA
016037;EDISON ENERGIA;08526440154;1860,5;DD/12/007242;SERV.GEST. E MANUT. (EX);FATTURA
016037;EDISON ENERGIA;08526440154;51,07;DD/12/007242;SERV.GEST. E MANUT. (EX);FATTURA
016037;EDISON ENERGIA;08526440154;53,82;DD/12/007242;SERV.GEST. E MANUT. (EX);FATTURA
016037;EDISON ENERGIA;08526440154;90,45;DD/12/007242;SERV.GEST. E MANUT. (EX);FATTURA
016037;EDISON ENERGIA;08526440154;399,46;DD/12/007242;SERV.GEST. E MANUT. (EX);FATTURA
016037;EDISON ENERGIA;08526440154;597,87;DD/12/007242;SERV.GEST. E MANUT. (EX);FATTURA
016034;EDISON ENERGIA;08526440154;1338,08;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016034;EDISON ENERGIA;08526440154;336,91;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016034;EDISON ENERGIA;08526440154;2095,51;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016033;EDISON ENERGIA;08526440154;1148,49;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016031;EDISON ENERGIA;08526440154;444,43;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016035;EDISON ENERGIA;08526440154;595,83;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016035;EDISON ENERGIA;08526440154;815,59;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
016032;EDISON ENERGIA;08526440154;402,16;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;294,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;523,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;414;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;397;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;507,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;595,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;38;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013774;EDISON ENERGIA;08526440154;905;DD/12/004413;SERV.GEST. E MANUT. (EX);FATTURA
013785;EDISON ENERGIA;08526440154;833,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013785;EDISON ENERGIA;08526440154;400,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;231;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;503,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;534;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;328,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;613;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;301;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;447;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;640;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;591;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;815,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;394;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013780;EDISON ENERGIA;08526440154;247,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;1799;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;2067,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;300,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;92;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;57,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;1505,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;51;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013781;EDISON ENERGIA;08526440154;356,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013775;EDISON ENERGIA;08526440154;320;DD/12/005471;SERV.GEST. E MANUT. (EX);FATTURA
013776;EDISON ENERGIA;08526440154;422,5;DD/12/005471;SERV.GEST. E MANUT. (EX);FATTURA
013776;EDISON ENERGIA;08526440154;717,5;DD/12/005471;SERV.GEST. E MANUT. (EX);FATTURA
013776;EDISON ENERGIA;08526440154;151,5;DD/12/005471;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;570;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;476;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013779;EDISON ENERGIA;08526440154;529,5;DD/12/006367;SERV.GEST. E MANUT. (EX);FATTURA
013976;EFFENNEGI SURGELATI S.A.S.;00990320475;-19,8;DD/11/011136;SERV SUPPORTO SCUOLA;NOTA DI CREDITO
013976;EFFENNEGI SURGELATI S.A.S.;00990320475;2475,17;DD/11/011136;SERV SUPPORTO SCUOLA;FATTURA
023056;EFFENNEGI SURGELATI S.A.S.;00990320475;2038,63;DD/11/011136;SERV SUPPORTO SCUOLA;FATTURA
015548;EFFENNEGI SURGELATI S.A.S.;00990320475;4173,18;DD/11/011136;SERV SUPPORTO SCUOLA;FATTURA
019081;EFFENNEGI SURGELATI S.A.S.;00990320475;-84,7;DD/11/011136;SERV SUPPORTO SCUOLA;NOTA DI CREDITO
019084;EFFENNEGI SURGELATI S.A.S.;00990320475;840,13;DD/12/005403;SERV SUPPORTO SCUOLA;FATTURA
019081;EFFENNEGI SURGELATI S.A.S.;00990320475;2481,38;DD/11/011136;SERV SUPPORTO SCUOLA;FATTURA
022536;EKOLAV SRL;05682710487;21819,83;DD/12/008237;SERV.CENTR.ACQUISTI;FATTURA
015100;EKOLAV SRL;05682710487;33564,41;DD/12/004534;SERV.CENTR.ACQUISTI;FATTURA
018742;EKOLAV SRL;05682710487;20928,83;DD/12/004534;SERV.CENTR.ACQUISTI;FATTURA
018743;EKOLAV SRL;05682710487;11146,28;DD/12/006360;SERV.CENTR.ACQUISTI;FATTURA
022441;ELEKTROCAR S.R.L.;01632320972;895,4;DD/11/010222;SERV.CENTR.ACQUISTI;FATTURA
022764;ELEONORA DI TOSTI ELEONORA;04301680486;6735,18;DD/12/008012;SERV SUPPORTO SCUOLA;FATTURA
020426;ELETTRA DI MARIO MORANDI & C. SNC;03144130485;14,16;DD/12/007143;S.ATT.EDUC.E FORMAT.;FATTURA
020429;ELETTRA DI MARIO MORANDI & C. SNC;03144130485;14,16;DD/12/007143;S.ATT.EDUC.E FORMAT.;FATTURA
020428;ELETTRA DI MARIO MORANDI & C. SNC;03144130485;45,74;DD/12/007143;S.ATT.EDUC.E FORMAT.;FATTURA
020427;ELETTRA DI MARIO MORANDI & C. SNC;03144130485;46,82;DD/12/007143;S.ATT.EDUC.E FORMAT.;FATTURA
023370;ELETTROLINE S.N.C.;04426840486;4917,61;DD/12/005648;SERV.GEST. E MANUT. (EX);FATTURA
022044;ELETTROMECCANICA PETROLI S.R.L;04331940488;1122,72;DD/09/012612;SERV.CENTR.ACQUISTI;FATTURA
022043;ELETTROMECCANICA PETROLI S.R.L;04331940488;2080,8;DD/08/000476;SERV.CENTR.ACQUISTI;FATTURA
016121;ELETTROMEGA SYSTEM S.R.L.;05004550488;20505,13;DD/12/000933;SERV.GEST. E MANUT. (EX);FATTURA
016114;ELETTROMEGA SYSTEM S.R.L.;05004550488;13215,62;DD/12/003137;SERV.GEST. E MANUT. (EX);FATTURA
014445;ELFOPICCOLA COOP. SOCIALE;04902970484;390;DD/11/004881;SERVIZI ALL'INFANZIA;FATTURA
022966;ELFOPICCOLA COOP. SOCIALE;04902970484;42,61;DD/11/010641;S.ATT.EDUC.E FORMAT.;FATTURA
022969;ELFOPICCOLA COOP. SOCIALE;04902970484;93,54;DD/11/010641;S.ATT.EDUC.E FORMAT.;FATTURA
022970;ELFOPICCOLA COOP. SOCIALE;04902970484;1068,6;DD/11/010641;S.ATT.EDUC.E FORMAT.;FATTURA
022968;ELFOPICCOLA COOP. SOCIALE;04902970484;349,73;DD/11/010641;S.ATT.EDUC.E FORMAT.;FATTURA
022967;ELFOPICCOLA COOP. SOCIALE;04902970484;50,65;DD/11/010641;S.ATT.EDUC.E FORMAT.;FATTURA
022965;ELFOPICCOLA COOP. SOCIALE;04902970484;74,87;DD/11/010641;S.ATT.EDUC.E FORMAT.;FATTURA
021110;ELFOPICCOLA COOP. SOCIALE;04902970484;362,96;DD/11/010057;S.ATT.EDUC.E FORMAT.;FATTURA
021112;ELFOPICCOLA COOP. SOCIALE;04902970484;2000;DD/11/010057;S.ATT.EDUC.E FORMAT.;FATTURA
021109;ELFOPICCOLA COOP. SOCIALE;04902970484;2960,32;DD/11/010057;S.ATT.EDUC.E FORMAT.;FATTURA
021111;ELFOPICCOLA COOP. SOCIALE;04902970484;76,72;DD/11/010057;S.ATT.EDUC.E FORMAT.;FATTURA
021108;ELFOPICCOLA COOP. SOCIALE;04902970484;1320;DD/11/010057;S.ATT.EDUC.E FORMAT.;FATTURA
015489;ELFOPICCOLA COOP. SOCIALE;04902970484;452,4;DD/11/008633;S.ATT.EDUC.E FORMAT.;FATTURA
019536;ELIOR IN ATI CIR FOOD;08746440018;14600,62;DD/11/007768;SERV SUPPORTO SCUOLA;FATTURA
019536;ELIOR IN ATI CIR FOOD;08746440018;78713,03;DD/11/007768;SERV SUPPORTO SCUOLA;FATTURA
014097;ELIOR IN ATI CIR FOOD;08746440018;81192,95;DD/11/007768;SERV SUPPORTO SCUOLA;FATTURA
014097;ELIOR IN ATI CIR FOOD;08746440018;38079,71;DD/11/007768;SERV SUPPORTO SCUOLA;FATTURA
021253;ELIOR IN ATI CIR FOOD;08746440018;24073,14;DD/12/009087;SERV SUPPORTO SCUOLA;FATTURA
021253;ELIOR IN ATI CIR FOOD;08746440018;57817,76;DD/12/009087;SERV SUPPORTO SCUOLA;FATTURA
016861;ELIOR IN ATI CIR FOOD;08746440018;55069,87;DD/11/007768;SERV SUPPORTO SCUOLA;FATTURA
016861;ELIOR IN ATI CIR FOOD;08746440018;121812,17;DD/11/007768;SERV SUPPORTO SCUOLA;FATTURA
016188;ELIOR RISTORAZIONE SPA;08746440018;13986,34;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
016187;ELIOR RISTORAZIONE SPA;08746440018;147578,81;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
016189;ELIOR RISTORAZIONE SPA;08746440018;87144,97;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
014386;ELIOR RISTORAZIONE SPA;08746440018;95991,98;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
014388;ELIOR RISTORAZIONE SPA;08746440018;60761,19;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
014387;ELIOR RISTORAZIONE SPA;08746440018;9260,16;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
020249;ELIOR RISTORAZIONE SPA;08746440018;64693,39;DD/12/008954;SERV SUPPORTO SCUOLA;FATTURA
020250;ELIOR RISTORAZIONE SPA;08746440018;5413,82;DD/12/008954;SERV SUPPORTO SCUOLA;FATTURA
020251;ELIOR RISTORAZIONE SPA;08746440018;37793,53;DD/12/008954;SERV SUPPORTO SCUOLA;FATTURA
019090;ELIOR RISTORAZIONE SPA;08746440018;40881,28;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
019089;ELIOR RISTORAZIONE SPA;08746440018;3747,74;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
019088;ELIOR RISTORAZIONE SPA;08746440018;64324;DD/11/007721;SERV SUPPORTO SCUOLA;FATTURA
017649;ELSINOR SOC. COOP. A R.L.;07603210159;5040;DD/06/012066;SERV.BIBL.ARCH.EVENT;FATTURA
013862;ELTRAFF S.R.L.;00917650962;290,4;DD/12/002851;DIR.CORPO POLIZ.MUN.;FATTURA
015564;ELTRAFF S.R.L.;00917650962;1258,4;DD/11/010478;DIR.CORPO POLIZ.MUN.;FATTURA
020306;E.M.G. AUTOATTREZZATURE;05489150481;4046,24;DD/12/000083;SERV.CENTR.ACQUISTI;FATTURA
022755;EMMECI SAS LO SCARABOCCHIO GIALLO DI CONTICINI NADA;05214940487;10849,36;DD/12/008012;SERV SUPPORTO SCUOLA;FATTURA
022749;EMMETI DI TANZI ANTONELLA S.A.S.EDICOLA - LIBRERIA;05641930481;7203,44;DD/12/008012;SERV SUPPORTO SCUOLA;FATTURA
014608;ENDEAVOURDI CORTI A. & C.;04827100480;2178;DD/11/010601;SERV.CENTR.ACQUISTI;FATTURA
016042;ENEL ENERGIA;06655971007;54,52;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;53,32;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;50,87;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;50,34;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;49,37;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;48,09;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;45,11;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;45,97;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;55,32;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;45,58;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;18,63;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;45,63;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;45,54;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;72,14;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;68,76;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;807,18;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;45,19;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;46,55;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;146,42;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;46,94;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;46,13;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;45,82;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;101,48;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;39,14;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016042;ENEL ENERGIA;06655971007;56,95;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;18,63;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;623,77;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;63,29;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;130,61;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;63,07;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;108,94;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;85,87;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;60,76;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;53,75;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;173,65;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
014227;ENEL ENERGIA;06655971007;1435,16;DD/12/006688;SERV.GEST. E MANUT. (EX);FATTURA
016633;ENEL ENERGIA;06655971007;56,12;DD/12/007679;SERV.GEST. E MANUT. (EX);FATTURA
016633;ENEL ENERGIA;06655971007;1051,37;DD/12/007679;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;175,81;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;225,59;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;16,57;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;16,78;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;16,78;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;60,56;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;27,93;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;25,45;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;4,56;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016027;ENEL SERVIZIO ELETTRICO SPA;09633951000;82,09;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
014053;ENEL SERVIZIO ELETTRICO SPA;09633951000;6,44;DD/12/004590;SERV.GEST. E MANUT. (EX);FATTURA
014054;ENEL SERVIZIO ELETTRICO SPA;09633951000;68,65;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
014054;ENEL SERVIZIO ELETTRICO SPA;09633951000;85,53;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
014054;ENEL SERVIZIO ELETTRICO SPA;09633951000;194,56;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
014054;ENEL SERVIZIO ELETTRICO SPA;09633951000;330,69;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
014054;ENEL SERVIZIO ELETTRICO SPA;09633951000;64,43;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
014054;ENEL SERVIZIO ELETTRICO SPA;09633951000;202,85;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
022407;ENEL SERVIZIO ELETTRICO SPA;09633951000;337,5;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016632;ENEL SERVIZIO ELETTRICO SPA;09633951000;299,79;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016632;ENEL SERVIZIO ELETTRICO SPA;09633951000;116,99;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016632;ENEL SERVIZIO ELETTRICO SPA;09633951000;56,14;DD/12/006230;SERV.GEST. E MANUT. (EX);FATTURA
016635;ENERGRID;08600990017;25,68;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;83,59;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;83,18;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;79,12;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;84,42;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;-54,85;DD/12/002708;SERV.GEST. E MANUT. (EX);NOTA DI CREDITO
015275;ENERGRID;08600990017;48,18;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;55,08;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;41,07;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;91,86;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;126;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;106,35;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;105,73;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;47,82;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015275;ENERGRID;08600990017;557,71;DD/12/002708;SERV.GEST. E MANUT. (EX);FATTURA
015422;ENGINEERING COSTRUZIONI-EMPOLI LUCE;03692370483;10,25;DD/11/008372;SERV.GEST. E MANUT. (EX);FATTURA
015421;ENGINEERING COSTRUZIONI-EMPOLI LUCE;03692370483;17165,42;DD/11/008372;SERV.GEST. E MANUT. (EX);FATTURA
015420;ENGINEERING COSTRUZIONI-EMPOLI LUCE;03692370483;2224,04;DD/10/010759;SERV.GEST. E MANUT. (EX);FATTURA
021897;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;17,9;DD/12/006482;SERV.CENTR.ACQUISTI;FATTURA
021898;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;8456,45;DD/12/008054;SERV.CENTR.ACQUISTI;FATTURA
021899;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;1586,57;DD/12/009686;SERV.CENTR.ACQUISTI;FATTURA
021898;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;10163,15;DD/12/008054;SERV.CENTR.ACQUISTI;FATTURA
021981;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;12852,17;DD/12/009686;SERV.CENTR.ACQUISTI;FATTURA
021981;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;22585,45;DD/12/009686;SERV.CENTR.ACQUISTI;FATTURA
020236;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;11239,15;DD/12/006482;SERV.CENTR.ACQUISTI;FATTURA
020236;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;10134,86;DD/12/006482;SERV.CENTR.ACQUISTI;FATTURA
020236;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;17943,63;DD/12/006482;SERV.CENTR.ACQUISTI;FATTURA
020336;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;5168,86;DD/12/006482;SERV.CENTR.ACQUISTI;FATTURA
020336;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;-17,9;DD/12/006482;SERV.CENTR.ACQUISTI;NOTA DI CREDITO
020337;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;5453,25;DD/12/008054;SERV.CENTR.ACQUISTI;FATTURA
020337;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;11522,35;DD/12/008054;SERV.CENTR.ACQUISTI;FATTURA
020337;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;24404,8;DD/12/008054;SERV.CENTR.ACQUISTI;FATTURA
020336;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;1657,6;DD/12/006482;SERV.CENTR.ACQUISTI;FATTURA
023549;ENI S.p.A.DIVISIONE REFENING & MARKETING;00905811006;9768,34;DD/12/009686;SERV.CENTR.ACQUISTI;FATTURA
